,move_00,move_1,rotate_angle,gACT,gMOD,gGTO,gSTA,gIMC,gFLT,gPRE,tcp_force,success,isDoll
2126,"p[-0.645794,-0.180727,0.52,-0.3,3.14,0]","p[-0.432342,-0.00470828,0.52,-0.3,3.14,0]",-2.87755,1,0,1,2,3,0,255,"p[-19.6306,-21.8154,19.1868,1.61786,-3.46437,-2.17137]",1,1.0
2127,"p[-0.385523,-0.0320885,0.52,-0.3,3.14,0]","p[-0.583954,0.0993316,0.52,-0.3,3.14,0]",2.80087,1,0,1,1,3,0,255,"p[3.17063,-7.92794,5.57276,1.61965,-2.17844,-0.206177]",0,1.0
2128,"p[-0.546923,0.250666,0.52,-0.3,3.14,0]","p[-0.543582,-0.0617781,0.52,-0.3,3.14,0]",2.63179,1,0,1,1,3,0,255,"p[-4.86494,-7.63487,9.78983,1.57046,-1.95897,-1.95513]",0,0.0
2129,"p[-0.607566,-0.0347419,0.52,-0.3,3.14,0]","p[-0.583947,-0.149577,0.52,-0.3,3.14,0]",1.72684,1,0,1,3,3,0,255,"p[-22.3334,-11.3832,23.4248,1.29059,-5.14451,-0.826361]",0,1.0
2130,"p[-0.619768,-0.119484,0.52,-0.3,3.14,0]","p[-0.397931,0.146706,0.52,-0.3,3.14,0]",-2.17799,1,0,1,1,3,0,255,"p[-10.9122,-10.6996,6.64441,-0.407921,-2.22097,-0.323393]",1,1.0
2131,"p[-0.404283,0.0265852,0.52,-0.3,3.14,0]","p[-0.390192,-0.00442012,0.52,-0.3,3.14,0]",-2.80714,1,0,1,3,3,0,255,"p[-10.8125,-7.0705,19.6346,0.384731,-3.26995,0.0277687]",0,1.0
2132,"p[-0.675164,0.115153,0.52,-0.3,3.14,0]","p[-0.67964,0.089947,0.52,-0.3,3.14,0]",2.58106,1,0,1,2,3,0,255,"p[-50.5844,2.075,42.5417,-0.167406,-9.23543,0.272318]",0,1.0
2133,"p[-0.62418,0.17953,0.52,-0.3,3.14,0]","p[-0.618826,0.102558,0.52,-0.3,3.14,0]",1.57643,1,0,1,3,3,0,255,"p[-30.2535,-7.67722,21.6301,1.96724,-4.66687,-2.37043]",0,1.0
2134,"p[-0.336629,0.0883153,0.52,-0.3,3.14,0]","p[-0.50936,0.213073,0.52,-0.3,3.14,0]",0.731936,1,0,1,3,3,0,255,"p[-23.6979,1.07411,27.203,-2.63749,-6.23042,-0.102443]",0,1.0
2135,"p[-0.678943,-0.0726265,0.52,-0.3,3.14,0]","p[-0.597105,-0.0913438,0.52,-0.3,3.14,0]",0.925111,1,0,1,3,3,0,255,"p[-6.11927,-5.67845,10.8001,1.50283,-0.972486,-0.763354]",0,1.0
2136,"p[-0.533285,0.219662,0.52,-0.3,3.14,0]","p[-0.572113,0.0721421,0.52,-0.3,3.14,0]",-1.90953,1,0,1,3,3,0,255,"p[-26.3449,-4.99892,23.259,-0.275119,-5.53054,-1.87138]",0,1.0
2137,"p[-0.389422,-0.0498922,0.52,-0.3,3.14,0]","p[-0.358495,-0.182242,0.52,-0.3,3.14,0]",1.13996,1,0,1,2,3,0,255,"p[0.097708,-19.7317,12.1829,2.31772,-0.804397,-0.242363]",1,1.0
2138,"p[-0.422964,0.0351234,0.52,-0.3,3.14,0]","p[-0.475717,-0.0438647,0.52,-0.3,3.14,0]",-1.81441,1,0,1,3,3,0,255,"p[-9.19873,-11.3203,14.9641,2.50914,-2.12818,-0.115024]",0,1.0
2139,"p[-0.643441,0.129479,0.52,-0.3,3.14,0]","p[-0.617947,0.22089,0.52,-0.3,3.14,0]",-2.34436,1,0,1,3,3,0,255,"p[-36.7854,0.76274,27.2525,-0.345989,-5.48793,-2.64765]",0,1.0
2140,"p[-0.581047,0.0641787,0.52,-0.3,3.14,0]","p[-0.598642,-0.0507331,0.52,-0.3,3.14,0]",2.49074,1,0,1,1,3,0,255,"p[-23.6735,-3.28605,23.9863,1.601,-3.89059,0.171605]",0,1.0
2141,"p[-0.326629,-0.118392,0.52,-0.3,3.14,0]","p[-0.353318,-0.100711,0.52,-0.3,3.14,0]",-1.57606,1,0,1,1,3,0,255,"p[-9.48968,-23.0521,23.017,1.99616,-3.40793,-1.01345]",1,1.0
2142,"p[-0.543164,-0.135852,0.52,-0.3,3.14,0]","p[-0.655001,0.225779,0.52,-0.3,3.14,0]",-1.64464,1,0,1,3,3,0,255,"p[-27.8862,0.821465,11.5538,0.488575,-3.0447,-1.76984]",0,1.0
2143,"p[-0.590161,-0.0488242,0.52,-0.3,3.14,0]","p[-0.481711,0.10498,0.52,-0.3,3.14,0]",0.278856,1,0,1,2,3,0,255,"p[-6.87396,-8.96324,13.1947,1.25995,-3.85534,0.204448]",1,1.0
2144,"p[-0.678091,0.210872,0.52,-0.3,3.14,0]","p[-0.561595,0.138319,0.52,-0.3,3.14,0]",-2.90502,1,0,1,2,3,0,255,"p[-12.0874,-6.19062,15.5609,1.23931,-3.0618,-0.370212]",1,1.0
2145,"p[-0.640853,0.232128,0.52,-0.3,3.14,0]","p[-0.656252,0.227546,0.52,-0.3,3.14,0]",-2.38059,1,0,1,3,3,0,255,"p[-40.5428,6.16026,33.5694,-2.25242,-8.64079,-1.6701]",0,1.0
2146,"p[-0.530984,-0.0937506,0.52,-0.3,3.14,0]","p[-0.453186,-0.103196,0.52,-0.3,3.14,0]",-2.4374,1,0,1,3,3,0,255,"p[-6.71111,-13.2617,17.0657,1.35689,-3.28374,-0.0429482]",0,1.0
2147,"p[-0.679746,0.111902,0.52,-0.3,3.14,0]","p[-0.445998,0.152379,0.52,-0.3,3.14,0]",-0.636568,1,0,1,3,3,0,255,"p[-10.2484,-9.00578,1.64056,0.746059,-0.518186,-1.67398]",0,1.0
2148,"p[-0.322859,-0.164272,0.52,-0.3,3.14,0]","p[-0.659494,-0.198759,0.52,-0.3,3.14,0]",1.3971,1,0,1,3,3,0,255,"p[-18.1254,-5.63114,19.3817,2.35826,-4.09795,-1.15934]",0,1.0
2149,"p[-0.459137,-0.172157,0.52,-0.3,3.14,0]","p[-0.593559,-0.0694572,0.52,-0.3,3.14,0]",-1.96298,1,0,1,3,3,0,255,"p[-28.4698,-12.5946,28.4472,1.52651,-7.00572,-1.01834]",0,1.0
2150,"p[-0.345817,0.138635,0.52,-0.3,3.14,0]","p[-0.431006,0.109157,0.52,-0.3,3.14,0]",2.28434,1,0,1,3,3,0,255,"p[-14.953,-6.87927,16.1424,-0.392109,-3.29199,-0.750947]",0,1.0
2151,"p[-0.43128,0.260049,0.52,-0.3,3.14,0]","p[-0.671225,-0.0550491,0.52,-0.3,3.14,0]",-2.77483,1,0,1,2,3,0,255,"p[-31.7504,-10.7664,23.42,1.23794,-6.03766,-2.79409]",1,1.0
2152,"p[-0.54598,-0.14134,0.52,-0.3,3.14,0]","p[-0.484442,0.0987622,0.52,-0.3,3.14,0]",0.868553,1,0,1,1,3,0,255,"p[-16.5377,-17.049,19.5769,1.71159,-5.42624,-1.65138]",1,1.0
2153,"p[-0.374375,-0.193439,0.52,-0.3,3.14,0]","p[-0.449878,0.0526405,0.52,-0.3,3.14,0]",1.97998,1,0,1,3,3,0,255,"p[-13.1484,-13.6583,19.151,1.8353,-4.33165,-1.76956]",0,1.0
2154,"p[-0.33867,0.182852,0.52,-0.3,3.14,0]","p[-0.320975,-0.14192,0.52,-0.3,3.14,0]",1.76692,1,0,1,2,3,0,255,"p[-9.47147,-20.943,19.9802,2.26876,-3.77088,-1.47218]",1,1.0
2155,"p[-0.493391,0.265002,0.52,-0.3,3.14,0]","p[-0.552237,0.171654,0.52,-0.3,3.14,0]",-2.51728,1,0,1,3,3,0,255,"p[-11.1556,-4.37437,16.093,0.410161,-2.74996,-0.978585]",0,1.0
2156,"p[-0.539831,0.244784,0.52,-0.3,3.14,0]","p[-0.37663,-0.0879697,0.52,-0.3,3.14,0]",2.34889,1,0,1,3,3,0,255,"p[-8.31208,-20.7874,18.7836,3.11969,-3.50564,-1.35546]",0,1.0
2157,"p[-0.417915,-0.19346,0.52,-0.3,3.14,0]","p[-0.504439,-0.00117812,0.52,-0.3,3.14,0]",2.89231,1,0,1,1,3,0,255,"p[-18.0641,-11.8945,23.5029,1.81877,-4.0777,-1.69991]",1,1.0
2158,"p[-0.356387,0.267069,0.52,-0.3,3.14,0]","p[-0.599303,-0.12812,0.52,-0.3,3.14,0]",-1.40351,1,0,1,3,3,0,255,"p[-6.63385,-2.29766,11.0608,-0.164378,-1.01343,-1.60435]",0,1.0
2159,"p[-0.443632,-0.157886,0.52,-0.3,3.14,0]","p[-0.340832,0.187779,0.52,-0.3,3.14,0]",0.727318,1,0,1,1,3,0,255,"p[-15.2873,-6.42089,17.3842,0.14459,-3.91957,-0.341034]",1,1.0
2160,"p[-0.336979,-0.0478604,0.52,-0.3,3.14,0]","p[-0.57739,0.109168,0.52,-0.3,3.14,0]",2.48792,1,0,1,2,3,0,255,"p[-19.7571,-4.29408,19.0124,1.16652,-5.10487,-0.210373]",1,1.0
2161,"p[-0.442835,0.0285945,0.52,-0.3,3.14,0]","p[-0.597269,0.0882011,0.52,-0.3,3.14,0]",-2.91254,1,0,1,3,3,0,255,"p[-10.1725,-0.289108,15.9534,0.476294,-2.3481,-1.7982]",0,1.0
2162,"p[-0.510138,-0.126855,0.52,-0.3,3.14,0]","p[-0.67884,0.0957408,0.52,-0.3,3.14,0]",1.77203,1,0,1,2,3,0,255,"p[-47.9621,-4.60876,34.6172,0.803346,-7.39359,-1.69659]",1,1.0
2163,"p[-0.664784,0.0590491,0.52,-0.3,3.14,0]","p[-0.341125,-0.0584569,0.52,-0.3,3.14,0]",-2.34735,1,0,1,1,3,0,255,"p[-11.4317,-21.9238,12.9168,3.47256,-1.90584,-1.4774]",1,1.0
2164,"p[-0.579108,0.185174,0.52,-0.3,3.14,0]","p[-0.587132,0.160446,0.52,-0.3,3.14,0]",-0.472821,1,0,1,3,3,0,255,"p[-16.3801,-0.868175,12.9896,0.557694,-3.02938,-0.864421]",0,1.0
2165,"p[-0.468778,-0.0452351,0.52,-0.3,3.14,0]","p[-0.435515,0.154606,0.52,-0.3,3.14,0]",-0.831002,1,0,1,3,3,0,255,"p[-17.5559,-12.992,18.388,-0.603893,-3.54426,-1.38145]",0,1.0
2166,"p[-0.43374,-0.0244119,0.52,-0.3,3.14,0]","p[-0.465402,0.196729,0.52,-0.3,3.14,0]",-0.167424,1,0,1,3,3,0,255,"p[-16.2336,-11.0689,7.957,1.16254,-1.35513,-1.85089]",0,1.0
2167,"p[-0.5643,-0.118553,0.52,-0.3,3.14,0]","p[-0.411984,0.0990828,0.52,-0.3,3.14,0]",2.74751,1,0,1,2,3,0,255,"p[-15.2684,-4.94801,21.5923,-0.893363,-5.5251,1.16609]",1,1.0
2168,"p[-0.451484,0.00244884,0.52,-0.3,3.14,0]","p[-0.342939,-0.160061,0.52,-0.3,3.14,0]",2.20983,1,0,1,3,3,0,255,"p[-3.42311,-18.2699,19.5758,3.5602,-2.26231,-0.645852]",0,1.0
2169,"p[-0.461654,-0.0765029,0.52,-0.3,3.14,0]","p[-0.419574,0.179175,0.52,-0.3,3.14,0]",0.384566,1,0,1,3,3,0,255,"p[-7.61204,1.64838,13.0053,-0.436543,-1.85068,-0.179084]",0,1.0
2170,"p[-0.466774,0.123612,0.52,-0.3,3.14,0]","p[-0.654408,0.140115,0.52,-0.3,3.14,0]",0.425491,1,0,1,3,3,0,255,"p[1.57853,-7.72202,3.45198,1.92378,-0.236638,-0.986293]",0,1.0
2171,"p[-0.532885,0.144734,0.52,-0.3,3.14,0]","p[-0.334794,-0.0731186,0.52,-0.3,3.14,0]",2.55161,1,0,1,2,3,0,255,"p[-12.6148,-23.8631,18.7389,3.77087,-3.03543,-2.1109]",1,1.0
2172,"p[-0.547242,0.087075,0.52,-0.3,3.14,0]","p[-0.623771,0.268336,0.52,-0.3,3.14,0]",-2.62858,1,0,1,3,3,0,255,"p[-42.6915,4.34296,28.848,-2.34307,-6.5142,-1.70176]",0,1.0
2173,"p[-0.425049,0.135243,0.52,-0.3,3.14,0]","p[-0.655995,0.122084,0.52,-0.3,3.14,0]",-0.0499777,1,0,1,3,3,0,255,"p[-13.3472,6.31426,15.5198,-0.0449549,-2.68551,-0.25439]",0,1.0
2174,"p[-0.524512,0.179469,0.52,-0.3,3.14,0]","p[-0.33918,0.258623,0.52,-0.3,3.14,0]",1.2525,1,0,1,2,3,0,255,"p[-8.9555,-7.80105,3.05563,0.183163,-1.81262,-0.387645]",0,1.0
2175,"p[-0.520897,-0.0519521,0.52,-0.3,3.14,0]","p[-0.416191,-0.129784,0.52,-0.3,3.14,0]",-0.506444,1,0,1,3,3,0,255,"p[-8.37945,-16.6295,21.5407,1.72581,-3.113,-0.907716]",0,1.0
2176,"p[-0.663886,0.0843004,0.52,-0.3,3.14,0]","p[-0.437239,0.0756393,0.52,-0.3,3.14,0]",0.520773,1,0,1,3,3,0,255,"p[-10.4014,-15.3647,15.3682,1.54108,-4.27187,-0.918874]",0,1.0
2177,"p[-0.412604,-0.16381,0.52,-0.3,3.14,0]","p[-0.55917,0.0580464,0.52,-0.3,3.14,0]",-1.66846,1,0,1,2,3,0,255,"p[-22.8509,-5.90273,18.001,-0.107045,-3.91706,-0.726812]",1,1.0
2178,"p[-0.595877,0.179568,0.52,-0.3,3.14,0]","p[-0.581491,-0.0428259,0.52,-0.3,3.14,0]",-1.1919,1,0,1,1,3,0,255,"p[-4.02513,-12.3781,14.867,2.37521,-3.19942,-0.556377]",0,1.0
2179,"p[-0.359921,0.158061,0.52,-0.3,3.14,0]","p[-0.323474,0.114401,0.52,-0.3,3.14,0]",1.99913,1,0,1,1,3,0,255,"p[-17.2221,-7.12767,21.2332,0.244257,-3.88274,-0.399733]",0,1.0
2180,"p[-0.365108,0.0750136,0.52,-0.3,3.14,0]","p[-0.405568,-0.162147,0.52,-0.3,3.14,0]",1.0488,1,0,1,3,3,0,255,"p[-8.67129,-15.2735,19.2008,3.18875,-3.58095,-0.65087]",0,1.0
2181,"p[-0.46606,0.144427,0.52,-0.3,3.14,0]","p[-0.409975,0.111589,0.52,-0.3,3.14,0]",-1.80871,1,0,1,3,3,0,255,"p[-6.99089,-14.9578,7.41288,-0.0334901,-3.12712,-2.50897]",0,1.0
2182,"p[-0.536038,0.0406271,0.52,-0.3,3.14,0]","p[-0.480672,-0.0277776,0.52,-0.3,3.14,0]",1.2613,1,0,1,3,3,0,255,"p[-13.1339,-14.8383,17.2633,2.23918,-2.36194,0.838021]",0,1.0
2183,"p[-0.656433,0.247588,0.52,-0.3,3.14,0]","p[-0.323978,-0.178649,0.52,-0.3,3.14,0]",1.34621,1,0,1,3,3,0,255,"p[7.54828,-14.6639,7.3982,2.93939,0.755249,-1.05802]",0,1.0
2184,"p[-0.60475,-0.0601536,0.52,-0.3,3.14,0]","p[-0.511771,0.230647,0.52,-0.3,3.14,0]",3.11997,1,0,1,1,3,0,255,"p[-14.3804,-7.28313,15.8359,-0.161243,-3.34387,-0.956983]",0,1.0
2185,"p[-0.346176,-0.0431421,0.52,-0.3,3.14,0]","p[-0.558974,0.0248632,0.52,-0.3,3.14,0]",-2.25209,1,0,1,2,3,0,255,"p[-13.4013,4.50367,20.2096,-0.931894,-5.34611,0.26124]",0,1.0
2186,"p[-0.6355,0.189179,0.52,-0.3,3.14,0]","p[-0.447215,0.0239525,0.52,-0.3,3.14,0]",2.15357,1,0,1,3,3,0,255,"p[-17.9007,-18.7742,17.8284,2.64017,-3.81455,-2.29749]",0,1.0
2187,"p[-0.557448,0.257009,0.52,-0.3,3.14,0]","p[-0.515757,0.0792334,0.52,-0.3,3.14,0]",0.876319,1,0,1,1,3,0,255,"p[-3.26547,-8.20993,6.33966,2.26833,-1.50809,-1.317]",1,1.0
2188,"p[-0.549974,0.0704941,0.52,-0.3,3.14,0]","p[-0.447406,0.00200102,0.52,-0.3,3.14,0]",-0.966741,1,0,1,3,3,0,255,"p[-14.8146,-11.984,17.3102,0.970189,-3.20903,-1.63118]",0,1.0
2189,"p[-0.592068,0.108787,0.52,-0.3,3.14,0]","p[-0.443433,0.189374,0.52,-0.3,3.14,0]",-1.21274,1,0,1,1,3,0,255,"p[-6.8235,-9.76132,0.939716,1.06595,-0.548711,-1.01725]",0,1.0
2190,"p[-0.340627,0.232604,0.52,-0.3,3.14,0]","p[-0.481379,0.238832,0.52,-0.3,3.14,0]",-0.56407,1,0,1,3,3,0,255,"p[-22.6984,-0.254044,17.6599,-1.03876,-3.35462,-2.45226]",0,1.0
2191,"p[-0.351855,0.0826283,0.52,-0.3,3.14,0]","p[-0.411118,0.15159,0.52,-0.3,3.14,0]",-0.991129,1,0,1,3,3,0,255,"p[-17.4892,-15.1641,18.5235,-0.931572,-4.22827,-0.874346]",0,1.0
2192,"p[-0.499413,-0.034704,0.52,-0.3,3.14,0]","p[-0.673419,-0.135523,0.52,-0.3,3.14,0]",0.420604,1,0,1,2,3,0,255,"p[6.83834,-3.98814,3.43469,0.493432,-1.43305,-0.29137]",1,1.0
2193,"p[-0.6081,-0.095552,0.52,-0.3,3.14,0]","p[-0.648693,0.061331,0.52,-0.3,3.14,0]",-0.725468,1,0,1,1,3,0,255,"p[-10.3601,-7.26048,12.3057,0.202474,-3.5737,0.0722708]",1,1.0
2194,"p[-0.633184,-0.0765815,0.52,-0.3,3.14,0]","p[-0.568893,0.235809,0.52,-0.3,3.14,0]",2.26669,1,0,1,2,3,0,255,"p[-25.154,0.606122,21.355,-1.09865,-3.91401,-0.757398]",1,1.0
2195,"p[-0.65534,0.242408,0.52,-0.3,3.14,0]","p[-0.417603,-0.190606,0.52,-0.3,3.14,0]",1.68335,1,0,1,2,3,0,255,"p[-9.935,-15.2055,20.5479,3.39283,-3.39168,-0.812709]",1,1.0
2196,"p[-0.361878,-0.0490839,0.52,-0.3,3.14,0]","p[-0.359682,0.0889066,0.52,-0.3,3.14,0]",1.58181,1,0,1,3,3,0,255,"p[-18.6015,-25.223,11.558,1.74683,-2.44001,-2.0718]",0,1.0
2197,"p[-0.536002,0.000957648,0.52,-0.3,3.14,0]","p[-0.434788,-0.0118672,0.52,-0.3,3.14,0]",2.8656,1,0,1,1,3,0,255,"p[-17.0122,-17.4361,16.2054,1.81108,-3.71534,-0.794026]",0,1.0
2198,"p[-0.510448,0.0292647,0.52,-0.3,3.14,0]","p[-0.442683,-0.0124804,0.52,-0.3,3.14,0]",-1.09127,1,0,1,3,3,0,255,"p[-4.20285,-15.9906,3.05909,2.03796,-0.625942,-1.54637]",0,1.0
2199,"p[-0.65603,-0.119255,0.52,-0.3,3.14,0]","p[-0.387381,0.206511,0.52,-0.3,3.14,0]",2.41719,1,0,1,2,3,0,255,"p[-13.9189,-17.2565,1.82954,1.6658,-2.0053,-2.04342]",1,1.0
2200,"p[-0.55606,0.261781,0.52,-0.3,3.14,0]","p[-0.555063,0.162863,0.52,-0.3,3.14,0]",-0.711248,1,0,1,1,3,0,255,"p[-16.459,-4.00691,18.2802,0.0998975,-3.68162,-0.211664]",1,1.0
2201,"p[-0.671505,0.201909,0.52,-0.3,3.14,0]","p[-0.369905,0.070911,0.52,-0.3,3.14,0]",2.99361,1,0,1,1,3,0,255,"p[-4.28764,-10.7905,7.19308,0.660481,-2.71591,0.425636]",0,1.0
2202,"p[-0.655698,0.124005,0.52,-0.3,3.14,0]","p[-0.655878,0.0169121,0.52,-0.3,3.14,0]",2.2639,1,0,1,3,3,0,255,"p[-29.518,-4.16665,26.9502,0.742177,-6.16553,-0.401563]",0,1.0
2203,"p[-0.653921,-0.0562109,0.52,-0.3,3.14,0]","p[-0.387221,0.204658,0.52,-0.3,3.14,0]",1.41859,1,0,1,1,3,0,255,"p[-17.9491,-8.95808,15.5042,0.904927,-3.70188,-1.98835]",1,1.0
2204,"p[-0.532696,0.191126,0.52,-0.3,3.14,0]","p[-0.539886,-0.0841238,0.52,-0.3,3.14,0]",-3.02323,1,0,1,1,3,0,255,"p[-5.74568,-17.8317,14.6698,2.57046,-2.60715,-2.44173]",0,1.0
2205,"p[-0.362589,-0.187345,0.52,-0.3,3.14,0]","p[-0.465922,-0.155488,0.52,-0.3,3.14,0]",1.07458,1,0,1,1,3,0,255,"p[-3.6761,-18.5494,14.4336,2.89518,-1.73693,-1.02387]",0,1.0
2206,"p[-0.379308,-0.199322,0.52,-0.3,3.14,0]","p[-0.553208,-0.154298,0.52,-0.3,3.14,0]",0.36897,1,0,1,1,3,0,255,"p[-20.3739,-5.37138,19.9554,1.4068,-4.11312,0.431677]",0,1.0
2207,"p[-0.632474,0.201651,0.52,-0.3,3.14,0]","p[-0.470929,0.173904,0.52,-0.3,3.14,0]",0.982917,1,0,1,1,3,0,255,"p[-26.7865,-10.0497,19.2039,0.168435,-3.67171,-1.02972]",1,1.0
2208,"p[-0.549767,0.260536,0.52,-0.3,3.14,0]","p[-0.457666,-0.0923396,0.52,-0.3,3.14,0]",-0.153171,1,0,1,1,3,0,255,"p[-6.25628,-9.07174,14.0037,1.10409,-3.03774,0.593167]",0,1.0
2209,"p[-0.545627,-0.0792352,0.52,-0.3,3.14,0]","p[-0.497913,0.150171,0.52,-0.3,3.14,0]",2.13363,1,0,1,3,3,0,255,"p[-6.65095,-9.99322,4.04715,0.868139,-1.50628,0.463946]",0,1.0
2210,"p[-0.379732,0.00844708,0.52,-0.3,3.14,0]","p[-0.50391,-0.0445859,0.52,-0.3,3.14,0]",-0.452748,1,0,1,1,3,0,255,"p[-1.49326,-7.10403,6.73295,1.58244,-0.390772,-0.192028]",1,1.0
2211,"p[-0.368874,0.147546,0.52,-0.3,3.14,0]","p[-0.675197,-0.19824,0.52,-0.3,3.14,0]",1.87951,1,0,1,2,3,0,255,"p[-51.4018,-18.3671,43.9195,3.16001,-9.873,-1.304]",1,1.0
2212,"p[-0.591636,-0.194418,0.52,-0.3,3.14,0]","p[-0.484088,-0.0153897,0.52,-0.3,3.14,0]",0.765234,1,0,1,3,3,0,255,"p[-17.4895,-14.7846,16.7993,2.02436,-2.82245,0.567436]",0,1.0
2213,"p[-0.609363,0.190761,0.52,-0.3,3.14,0]","p[-0.355086,0.00234802,0.52,-0.3,3.14,0]",-2.03741,1,0,1,3,3,0,255,"p[-10.1534,-21.7364,14.6073,1.76906,-2.75329,-1.00907]",0,1.0
2214,"p[-0.454001,0.0308678,0.52,-0.3,3.14,0]","p[-0.325516,0.0529302,0.52,-0.3,3.14,0]",2.31617,1,0,1,1,3,0,255,"p[-16.618,-13.5913,16.5394,0.604858,-3.70741,-0.031432]",1,1.0
2215,"p[-0.456677,0.121878,0.52,-0.3,3.14,0]","p[-0.426821,0.0422478,0.52,-0.3,3.14,0]",0.120356,1,0,1,3,3,0,255,"p[-12.0317,-13.2264,14.8294,1.05835,-2.62768,0.578829]",0,0.0
2216,"p[-0.326603,0.123966,0.52,-0.3,3.14,0]","p[-0.434642,0.163257,0.52,-0.3,3.14,0]",-2.09957,1,0,1,3,3,0,255,"p[-15.2259,-5.42371,22.6909,-1.31888,-4.14702,-0.883006]",0,1.0
2217,"p[-0.569446,0.0878552,0.52,-0.3,3.14,0]","p[-0.60351,0.0334459,0.52,-0.3,3.14,0]",2.68295,1,0,1,2,3,0,255,"p[-11.0833,-6.05588,13.9351,1.00047,-2.20156,-0.44106]",0,1.0
2218,"p[-0.511598,0.0240279,0.52,-0.3,3.14,0]","p[-0.357006,0.225089,0.52,-0.3,3.14,0]",-0.360516,1,0,1,1,3,0,255,"p[-15.995,-5.71443,15.5151,0.212941,-3.1084,-1.59386]",1,1.0
2219,"p[-0.644927,0.102821,0.52,-0.3,3.14,0]","p[-0.432108,-0.0673495,0.52,-0.3,3.14,0]",1.86928,1,0,1,3,3,0,255,"p[-7.74551,-12.997,14.6394,2.87635,-3.56996,-0.663251]",0,1.0
2220,"p[-0.591242,0.219014,0.52,-0.3,3.14,0]","p[-0.434056,0.162742,0.52,-0.3,3.14,0]",0.280578,1,0,1,3,3,0,255,"p[-19.164,-11.0548,18.0183,-0.816146,-3.97386,-1.44971]",0,1.0
2221,"p[-0.42151,-0.00752448,0.52,-0.3,3.14,0]","p[-0.575727,0.258193,0.52,-0.3,3.14,0]",-0.178527,1,0,1,2,3,0,255,"p[-32.8697,6.10517,22.9165,-1.82005,-4.30484,-0.404466]",1,1.0
2222,"p[-0.487704,-0.0200521,0.52,-0.3,3.14,0]","p[-0.463566,0.269089,0.52,-0.3,3.14,0]",2.52774,1,0,1,3,3,0,255,"p[-18.2564,-5.36113,17.4143,0.812188,-3.75216,-0.466873]",0,1.0
2223,"p[-0.617859,0.0912597,0.52,-0.3,3.14,0]","p[-0.444236,0.143082,0.52,-0.3,3.14,0]",-3.0634,1,0,1,3,3,0,255,"p[-15.4839,-12.9025,9.571,0.885636,-1.8177,-0.0815657]",0,1.0
2224,"p[-0.533533,-0.0756171,0.52,-0.3,3.14,0]","p[-0.611547,-0.0370991,0.52,-0.3,3.14,0]",-2.39651,1,0,1,1,3,0,255,"p[-10.3561,-5.38254,13.1899,1.14876,-1.77579,-0.314678]",0,1.0
2225,"p[-0.585309,0.158114,0.52,-0.3,3.14,0]","p[-0.558704,-0.191097,0.52,-0.3,3.14,0]",3.1012,1,0,1,2,3,0,255,"p[-21.8747,-17.574,23.7937,2.81011,-4.79289,-1.23517]",1,1.0
2226,"p[-0.389641,0.20951,0.52,-0.3,3.14,0]","p[-0.487542,0.109868,0.52,-0.3,3.14,0]",0.988193,1,0,1,3,3,0,255,"p[-12.4747,-5.7685,11.4805,0.751959,-3.31889,-1.20973]",0,1.0
2227,"p[-0.360928,-0.0280867,0.52,-0.3,3.14,0]","p[-0.52155,0.242305,0.52,-0.3,3.14,0]",1.07411,1,0,1,3,3,0,255,"p[2.41527,-6.99949,-2.71262,1.6923,0.42838,0.781808]",0,0.0
2228,"p[-0.409811,0.0638914,0.52,-0.3,3.14,0]","p[-0.565964,0.196032,0.52,-0.3,3.14,0]",-1.9517,1,0,1,3,3,0,255,"p[-19.2987,-3.80034,24.0883,-1.18894,-5.10771,-0.224542]",0,1.0
2229,"p[-0.67362,0.0912875,0.52,-0.3,3.14,0]","p[-0.430739,0.138047,0.52,-0.3,3.14,0]",1.49584,1,0,1,3,3,0,255,"p[-9.94712,-15.9043,4.02332,1.57144,-0.710702,-0.908903]",0,1.0
2230,"p[-0.519143,-0.0382751,0.52,-0.3,3.14,0]","p[-0.583524,0.150912,0.52,-0.3,3.14,0]",-0.590854,1,0,1,3,3,0,255,"p[-10.5993,-4.84748,8.76208,1.02055,-2.80738,-0.555869]",0,1.0
2231,"p[-0.489042,-0.171052,0.52,-0.3,3.14,0]","p[-0.342777,0.0741272,0.52,-0.3,3.14,0]",0.152759,1,0,1,3,3,0,255,"p[-17.9839,-14.4874,20.167,0.228557,-3.79961,-0.357083]",0,1.0
2232,"p[-0.468622,0.0482039,0.52,-0.3,3.14,0]","p[-0.39033,0.111288,0.52,-0.3,3.14,0]",0.030998,1,0,1,3,3,0,255,"p[-13.4824,-7.99019,15.2716,-0.654743,-3.19265,-0.0746573]",0,1.0
2233,"p[-0.649645,-0.0253095,0.52,-0.3,3.14,0]","p[-0.569896,0.22204,0.52,-0.3,3.14,0]",0.736056,1,0,1,3,3,0,255,"p[-5.18549,-3.8049,4.04162,-0.341777,-0.626479,0.263374]",0,0.0
2234,"p[-0.454334,0.257047,0.52,-0.3,3.14,0]","p[-0.447943,0.235372,0.52,-0.3,3.14,0]",1.08609,1,0,1,3,3,0,255,"p[-11.7827,-2.50373,20.4887,-0.885217,-4.23092,-1.41782]",0,1.0
2235,"p[-0.511495,-0.0661371,0.52,-0.3,3.14,0]","p[-0.348389,-0.1993,0.52,-0.3,3.14,0]",0.53216,1,0,1,3,3,0,255,"p[3.7715,-12.3081,8.6101,2.08208,-0.092241,0.0600131]",0,1.0
