,move_00,move_1,rotate_angle,gACT,gMOD,gGTO,gSTA,gIMC,gFLT,gPRE,tcp_force,success
6995,"p[-0.433626,-0.17973,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499943,-1.50973,2.6836,-2.19859e-05]",3.12288,1,0,1,3,3,0,255,"p[-10.716,-23.0276,7.74639,2.55743,-1.40067,-0.163793]",0
6996,"p[-0.51429,-0.29715,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499985,-1.50972,2.6838,-8.41501e-05]",1.70296,1,0,1,3,3,0,255,"p[-1.15717,-15.4924,1.17085,0.798737,1.24881,-1.14153]",0
6997,"p[-0.503578,-0.253469,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499946,-1.50976,2.68365,6.311e-05]",-1.52327,1,0,1,3,3,0,255,"p[-9.92427,-24.9326,7.66626,3.15306,-1.3412,-0.243705]",0
6998,"p[-0.385944,-0.309531,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499953,-1.50965,2.68358,-0.000105869]",2.73413,1,0,1,3,3,0,255,"p[-9.33804,-23.472,7.30358,2.97772,-1.26385,-0.726441]",0
6999,"p[-0.346118,-0.283792,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499975,-1.5097,2.68367,-0.000113899]",2.29937,1,0,1,3,3,0,255,"p[-9.93658,-21.4418,5.0784,1.82462,-0.164678,-0.827276]",0
7000,"p[-0.533403,-0.283054,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500006,-1.50963,2.68388,-0.000149816]",2.83754,1,0,1,3,3,0,255,"p[-8.87042,-22.3222,6.54777,2.92457,-1.18945,-0.928576]",0
7001,"p[-0.373651,-0.545074,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500058,-1.50966,2.6838,-0.000272132]",3.10622,1,0,1,3,3,0,255,"p[-8.22523,-24.7647,9.23729,3.595,-1.5795,-0.585496]",0
7002,"p[-0.411931,-0.372614,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499973,-1.50972,2.68376,-9.84042e-05]",-2.53778,1,0,1,3,3,0,255,"p[-8.80221,-22.7454,8.2998,2.9001,-1.80484,-1.01977]",0
7003,"p[-0.401489,-0.309521,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499934,-1.5097,2.68353,-0.000168112]",-0.38052,1,0,1,3,3,0,255,"p[-8.84845,-16.7451,4.32239,1.99523,-0.33789,1.36383]",0
7004,"p[-0.468335,-0.45633,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500098,-1.50962,2.68396,-0.000230804]",2.73408,1,0,1,3,3,0,255,"p[-12.5599,-24.5952,10.8594,3.37157,-2.21171,-0.0436372]",0
7005,"p[-0.398229,-0.546421,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499997,-1.50961,2.6837,-3.98279e-05]",2.89512,1,0,1,3,3,0,255,"p[-7.33906,-25.0368,8.86933,3.5928,-1.69499,-1.17907]",0
7006,"p[-0.376968,-0.224985,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499952,-1.50963,2.68375,-0.000132861]",1.90939,1,0,1,3,3,0,255,"p[-10.6153,-24.6828,5.46085,1.89103,-0.0726382,-1.4971]",0
7007,"p[-0.395079,-0.298393,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499926,-1.50971,2.6836,0.000109972]",1.4029,1,0,1,3,3,0,255,"p[-9.70278,-21.2318,2.84544,1.47722,0.233636,-0.0571885]",0
7008,"p[-0.587555,-0.321578,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500044,-1.50985,2.68381,0.000116525]",-0.957873,1,0,1,3,3,0,255,"p[-9.56184,-22.3082,8.07749,3.45296,-1.47479,-0.0293109]",0
7009,"p[-0.434895,-0.380064,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499985,-1.50977,2.68372,-8.19996e-05]",-1.04617,1,0,1,3,3,0,255,"p[-9.59755,-22.3387,9.04434,3.19171,-1.76482,-0.728265]",0
7010,"p[-0.459105,-0.405213,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499944,-1.50963,2.68366,-0.00015771]",0.70263,1,0,1,3,3,0,255,"p[-9.35504,-22.0398,6.32374,2.30232,-0.834655,-0.0729373]",0
7011,"p[-0.43302,-0.317899,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.49998,-1.50968,2.68369,-2.78254e-05]",0.678851,1,0,1,3,3,0,255,"p[-7.64201,-26.0798,5.60644,2.22654,-0.0257417,-2.16713]",0
7012,"p[-0.396495,-0.282658,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500003,-1.50979,2.68359,-0.00021776]",-2.55652,1,0,1,3,3,0,255,"p[-9.16594,-22.3225,8.91443,3.36671,-1.74337,-0.100558]",0
7013,"p[-0.588389,-0.328749,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500023,-1.50986,2.68375,-0.000158707]",-3.07398,1,0,1,3,3,0,255,"p[-9.54122,-24.679,10.6055,3.46451,-2.58509,-1.50289]",0
7014,"p[-0.544153,-0.352577,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500029,-1.50967,2.68377,-0.000205496]",0.130898,1,0,1,3,3,0,255,"p[-13.1623,-22.6466,7.64145,2.40805,-1.2981,0.206306]",0
7015,"p[-0.485497,-0.415455,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499951,-1.50972,2.68359,-0.000136035]",0.815453,1,0,1,3,3,0,255,"p[-10.0517,-19.8027,5.58678,1.9725,-0.250055,1.06263]",0
7016,"p[-0.56768,-0.316328,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500048,-1.50981,2.68367,5.13748e-05]",2.47988,1,0,1,3,3,0,255,"p[-10.8057,-19.0973,7.89511,2.81981,-1.77416,-0.0311957]",0
7017,"p[-0.380944,-0.235054,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500007,-1.50971,2.68386,6.8748e-05]",2.85008,1,0,1,3,3,0,255,"p[-8.25419,-21.6756,5.90362,2.25603,-0.769675,-0.506389]",0
7018,"p[-0.321052,-0.329383,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499976,-1.50972,2.68373,-0.00021802]",0.464855,1,0,1,3,3,0,255,"p[-10.9237,-23.5526,4.70706,2.38256,0.409312,-0.43396]",0
7019,"p[-0.440527,-0.486367,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500073,-1.50973,2.68373,-0.000196522]",-2.86613,1,0,1,3,3,0,255,"p[-11.7697,-25.3194,11.9115,3.71512,-2.35645,0.187614]",0
7020,"p[-0.532155,-0.323701,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.49997,-1.5098,2.6837,-0.000199806]",1.47354,1,0,1,3,3,0,255,"p[-10.7942,-20.4991,5.65976,2.12277,-0.759217,0.321924]",0
7021,"p[-0.349794,-0.416053,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499933,-1.50964,2.6836,-8.01488e-05]",-0.465863,1,0,1,3,3,0,255,"p[-9.40862,-23.8581,6.10165,2.99056,-0.327529,0.196507]",0
7022,"p[-0.31535,-0.298158,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499952,-1.5097,2.68365,-5.96154e-05]",-2.86777,1,0,1,3,3,0,255,"p[-4.69703,-18.4859,7.62572,2.51047,-1.1064,-0.818277]",0
7023,"p[-0.496808,-0.317992,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.50007,-1.50983,2.68385,9.82641e-05]",-2.17119,1,0,1,3,3,0,255,"p[-10.3388,-21.0182,9.59914,3.20108,-2.16023,0.984241]",0
7024,"p[-0.504274,-0.413457,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500006,-1.50946,2.68375,-0.000117377]",2.43286,1,0,1,3,3,0,255,"p[-12.1403,-22.4365,9.78007,3.10576,-2.07729,0.564192]",0
7025,"p[-0.493858,-0.368016,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499993,-1.50979,2.68363,-0.000237134]",-2.13306,1,0,1,3,3,0,255,"p[-10.2142,-23.8207,9.63242,3.51782,-1.86674,-1.87838]",0
7026,"p[-0.405814,-0.49609,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500057,-1.50969,2.68379,-0.000145168]",0.479078,1,0,1,3,3,0,255,"p[-6.69661,-27.6887,7.1567,3.3747,-0.078873,-1.78868]",0
7027,"p[-0.466065,-0.230205,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499922,-1.50974,2.68364,-0.000227949]",-1.17712,1,0,1,3,3,0,255,"p[-8.42245,-21.8545,5.96334,2.47414,-0.53302,-0.298862]",0
7028,"p[-0.477064,-0.446956,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500014,-1.50961,2.68381,-0.00019116]",0.68972,1,0,1,3,3,0,255,"p[-6.79388,-21.6547,4.21981,2.21846,0.114744,-1.73142]",0
7029,"p[-0.393641,-0.388465,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499954,-1.50979,2.68365,-4.29867e-05]",-2.69303,1,0,1,3,3,0,255,"p[-10.0289,-20.5101,6.84268,2.76125,-1.70716,-0.348426]",0
7030,"p[-0.369754,-0.355135,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500022,-1.50979,2.68381,-0.000159243]",1.69304,1,0,1,3,3,0,255,"p[-10.4105,-22.9621,4.58779,2.01509,-0.198461,-1.03368]",0
7031,"p[-0.539453,-0.318294,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.50003,-1.50971,2.68379,0.00010186]",0.742593,1,0,1,3,3,0,255,"p[-10.2239,-24.3373,8.71411,2.82378,-1.44121,-0.710876]",0
7032,"p[-0.459909,-0.199381,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499949,-1.50957,2.68366,-9.41926e-05]",0.698035,1,0,1,3,3,0,255,"p[-8.25861,-22.3989,3.71594,1.87614,0.27143,-0.623821]",0
7033,"p[-0.438858,-0.173218,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.49998,-1.50964,2.68366,5.10388e-05]",0.678036,1,0,1,3,3,0,255,"p[-8.28522,-24.0321,4.45878,1.69506,0.030935,-0.900001]",0
7034,"p[-0.374767,-0.518688,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499944,-1.50956,2.68368,-0.000177261]",2.44981,1,0,1,3,3,0,255,"p[-11.428,-21.3811,8.35833,2.89963,-1.61818,1.37407]",0
7035,"p[-0.463584,-0.381544,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499995,-1.50967,2.68377,-6.31589e-05]",2.30803,1,0,1,3,3,0,255,"p[-9.48232,-24.0986,7.41532,2.47156,-0.7596,-0.623814]",0
7036,"p[-0.470867,-0.461806,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.50008,-1.50973,2.68384,-0.000246996]",-1.40177,1,0,1,3,3,0,255,"p[-8.4951,-23.2724,9.09189,4.09369,-1.66706,-0.848204]",0
7037,"p[-0.506517,-0.365474,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500025,-1.50963,2.68378,-5.35909e-05]",-3.0635,1,0,1,3,3,0,255,"p[-8.9776,-23.3879,9.29314,3.21677,-2.11511,-1.05565]",0
7038,"p[-0.474954,-0.40481,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499985,-1.50955,2.68382,-0.000129995]",2.46004,1,0,1,3,3,0,255,"p[-15.4666,-15.777,10.079,2.41582,-2.3729,1.62533]",0
7039,"p[-0.273705,-0.400618,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499937,-1.50973,2.68358,-0.000237919]",2.65664,1,0,1,3,3,0,255,"p[-12.5614,-20.9307,8.39584,2.88278,-1.60795,-1.23001]",0
7040,"p[-0.413517,-0.335158,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499975,-1.50965,2.68379,-7.83617e-05]",1.35433,1,0,1,3,3,0,255,"p[-11.8504,-18.5968,4.46352,1.55795,-0.292774,-1.40628]",0
7041,"p[-0.424473,-0.411478,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500006,-1.50971,2.68371,0.000124523]",-1.36069,1,0,1,3,3,0,255,"p[-10.3014,-20.532,6.63631,2.82386,-1.50021,-0.381535]",0
7042,"p[-0.524401,-0.409216,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499991,-1.50952,2.68382,-0.000115434]",-1.565,1,0,1,3,3,0,255,"p[-10.0826,-21.9811,8.84887,3.38711,-1.72579,-0.48649]",0
7043,"p[-0.365707,-0.304228,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.49998,-1.50975,2.68374,-0.000200333]",1.09797,1,0,1,3,3,0,255,"p[-9.84468,-23.5113,4.65283,1.78941,0.285241,-1.33337]",0
7044,"p[-0.419057,-0.300375,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499998,-1.50976,2.68374,1.92571e-05]",2.3139,1,0,1,3,3,0,255,"p[-7.68737,-20.7394,2.98373,1.64553,0.343201,-1.48293]",0
7045,"p[-0.501348,-0.317496,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499955,-1.50964,2.6838,-3.34142e-05]",1.50714,1,0,1,3,3,0,255,"p[-9.43667,-20.865,3.96477,1.12485,-0.0365917,-0.199414]",0
7046,"p[-0.319294,-0.440379,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499991,-1.50976,2.68373,-0.000187991]",-2.46759,1,0,1,3,3,0,255,"p[-6.43094,-22.1964,5.62297,3.35689,-0.952309,-0.132714]",0
7047,"p[-0.418876,-0.254331,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499959,-1.50972,2.68373,-0.000144815]",-2.5268,1,0,1,3,3,0,255,"p[-12.937,-22.7084,9.64782,3.004,-1.70317,-0.0334711]",0
7048,"p[-0.311333,-0.437342,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499977,-1.50963,2.6838,-0.000187618]",-2.82107,1,0,1,3,3,0,255,"p[-7.39699,-22.5806,6.56184,3.1918,-1.04113,0.19964]",0
7049,"p[-0.433454,-0.425527,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500002,-1.50963,2.68382,-0.00025795]",0.989045,1,0,1,3,3,0,255,"p[-9.55706,-18.7843,4.71235,1.9232,-0.686552,-0.261725]",0
7050,"p[-0.272391,-0.355797,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500015,-1.50975,2.68381,-0.000375887]",2.47637,1,0,1,3,3,0,255,"p[-16.0091,-12.3999,4.10874,1.32694,-0.364688,-0.11212]",0
7051,"p[-0.341792,-0.518871,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.50005,-1.50983,2.68379,-1.92675e-05]",3.07419,1,0,1,3,3,0,255,"p[-8.8771,-26.3774,10.6569,3.72168,-1.98721,-1.6264]",0
7052,"p[-0.492384,-0.397439,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500006,-1.50965,2.68391,2.13831e-05]",0.2225,1,0,1,3,3,0,255,"p[-8.96781,-23.0825,4.70874,2.1107,0.121383,-0.874222]",0
7053,"p[-0.460297,-0.20852,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499949,-1.50973,2.68372,-7.10097e-05]",0.0825396,1,0,1,3,3,0,255,"p[-11.9325,-22.2169,5.96967,1.89213,-0.193372,0.0962708]",0
7054,"p[-0.345492,-0.253447,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499971,-1.50972,2.68375,-9.00594e-05]",2.13081,1,0,1,3,3,0,255,"p[-12.1544,-3.98549,1.73164,0.0649518,-0.0545894,-1.01921]",0
7055,"p[-0.469359,-0.470018,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500025,-1.50959,2.68365,-7.90139e-05]",2.22624,1,0,1,3,3,0,255,"p[-8.94031,-17.6213,7.17472,2.4019,-1.56476,-0.00430145]",0
7056,"p[-0.293273,-0.33873,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499992,-1.50963,2.68371,-0.000201886]",-0.47637,1,0,1,3,3,0,255,"p[-11.9123,-22.4671,6.63026,2.4131,-0.408463,-0.571746]",0
7057,"p[-0.521932,-0.34014,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499976,-1.50969,2.68369,5.16668e-05]",3.08872,1,0,1,3,3,0,255,"p[-11.4279,-22.801,9.61116,2.6684,-2.63515,-0.512317]",0
7058,"p[-0.44392,-0.164027,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500016,-1.50986,2.68385,-9.58631e-06]",0.72369,1,0,1,3,3,0,255,"p[-9.20543,-25.5562,4.90254,1.78913,0.320082,-1.49008]",0
7059,"p[-0.446157,-0.228416,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499971,-1.50973,2.68364,-0.000164705]",-0.734418,1,0,1,3,3,0,255,"p[-17.0876,-24.412,12.8393,3.30534,-2.02902,0.506241]",0
7060,"p[-0.379813,-0.544777,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500058,-1.50975,2.68377,-0.000289016]",1.82181,1,0,1,3,3,0,255,"p[-9.05639,-24.1234,7.50688,3.20847,-0.810258,0.135706]",0
7061,"p[-0.215645,-0.39207,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499962,-1.50971,2.68368,-0.000127747]",0.144971,1,0,1,3,3,0,255,"p[-8.16608,-24.3444,3.26462,2.17854,0.733786,-0.00401314]",0
7062,"p[-0.375405,-0.474782,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499967,-1.50966,2.68375,-0.000159393]",-1.5336,1,0,1,3,3,0,255,"p[-8.27579,-23.7022,7.53967,3.49434,-1.12958,-0.274146]",0
7063,"p[-0.369594,-0.472337,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.50006,-1.50976,2.68397,-0.000265223]",1.59538,1,0,1,3,3,0,255,"p[-5.94428,-20.9768,2.27514,1.54395,0.896851,-0.493937]",0
7064,"p[-0.488119,-0.278197,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499974,-1.50981,2.68371,-2.14298e-05]",1.86473,1,0,1,3,3,0,255,"p[-7.44953,-20.8128,4.12582,1.54273,-0.0441055,-1.41384]",0
7065,"p[-0.414137,-0.337743,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499932,-1.50975,2.68368,8.52006e-05]",0.851589,1,0,1,3,3,0,255,"p[-8.48144,-21.4693,2.41785,1.35368,0.572506,-1.89435]",0
7066,"p[-0.546842,-0.379206,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.49998,-1.50966,2.68367,7.11409e-05]",2.70609,1,0,1,3,3,0,255,"p[-11.9763,-24.2776,10.1259,3.01895,-2.41451,-0.0554632]",0
7067,"p[-0.453438,-0.380076,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.49995,-1.50967,2.68373,-4.78337e-05]",-1.40588,1,0,1,3,3,0,255,"p[-11.761,-24.7453,9.34261,3.2354,-1.20368,-0.162783]",0
7068,"p[-0.430043,-0.294732,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499963,-1.50976,2.68365,-7.96003e-05]",0.836436,1,0,1,3,3,0,255,"p[-9.48035,-19.9948,3.61916,1.30646,0.191618,0.493126]",0
7069,"p[-0.456578,-0.322363,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499985,-1.5098,2.68375,-1.8186e-05]",-1.79469,1,0,1,3,3,0,255,"p[-10.5776,-20.9865,7.30081,2.6382,-1.37309,-0.560474]",0
7070,"p[-0.475195,-0.401388,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499993,-1.50977,2.68366,-5.21929e-06]",2.11384,1,0,1,3,3,0,255,"p[-8.19614,-24.0351,8.41571,2.91994,-1.5274,-2.30519]",0
7071,"p[-0.446264,-0.383805,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499994,-1.50977,2.68379,-0.000141751]",-1.5688,1,0,1,3,3,0,255,"p[-9.1333,-24.3658,7.28521,3.09855,-1.01374,-0.625119]",0
7072,"p[-0.264341,-0.340312,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499971,-1.50959,2.68371,-0.000151092]",0.583983,1,0,1,3,3,0,255,"p[-11.6495,-20.9534,4.09718,2.0191,0.456475,0.194648]",0
7073,"p[-0.497996,-0.34228,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500011,-1.50977,2.68379,6.21663e-05]",-0.53602,1,0,1,3,3,0,255,"p[-10.8631,-22.3368,6.1729,2.363,-0.474735,-0.634099]",0
7074,"p[-0.495532,-0.326951,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499966,-1.50961,2.68379,-0.000109144]",-0.184661,1,0,1,3,3,0,255,"p[-8.47965,-26.3205,7.76597,2.94607,-0.282721,-2.88295]",0
7075,"p[-0.457952,-0.301428,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499976,-1.50975,2.68366,4.52488e-05]",1.42752,1,0,1,3,3,0,255,"p[-8.72778,-19.3463,2.95534,1.32886,0.230701,0.42375]",0
7076,"p[-0.318457,-0.289051,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499925,-1.5095,2.68356,-0.000110437]",-0.612648,1,0,1,3,3,0,255,"p[-7.75154,-23.7595,6.50104,3.43565,-0.597992,-1.87291]",0
7077,"p[-0.349004,-0.26771,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499948,-1.50969,2.6836,9.26293e-05]",-0.912836,1,0,1,3,3,0,255,"p[-8.54161,-20.9506,6.41216,2.66752,-0.799261,-1.01539]",0
7078,"p[-0.57922,-0.308428,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499935,-1.50988,2.68346,7.88855e-05]",-2.86017,1,0,1,3,3,0,255,"p[-9.70084,-22.2186,9.07949,3.26861,-1.94919,-0.572774]",0
7079,"p[-0.580478,-0.30666,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499995,-1.50947,2.68384,-6.82097e-05]",-2.49823,1,0,1,3,3,0,255,"p[-7.86771,-22.8437,7.55445,3.12508,-1.74674,-1.09154]",0
7080,"p[-0.474066,-0.431206,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499968,-1.50957,2.68364,-0.000160485]",-0.703958,1,0,1,3,3,0,255,"p[-12.9781,-21.4266,9.41087,3.45355,-1.7413,-0.425297]",0
7081,"p[-0.269361,-0.441427,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499964,-1.50966,2.68368,-8.81486e-05]",-2.31566,1,0,1,3,3,0,255,"p[-8.49883,-23.0009,7.24933,3.35062,-1.25009,-0.243322]",0
7082,"p[-0.403658,-0.191489,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499957,-1.50976,2.68366,-3.85229e-05]",0.117275,1,0,1,3,3,0,255,"p[-10.0461,-19.6432,3.71268,1.27629,0.114775,0.101136]",0
7083,"p[-0.45291,-0.36621,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499944,-1.50972,2.68365,-4.29126e-06]",1.93775,1,0,1,3,3,0,255,"p[-7.60425,-24.0444,4.28036,1.75574,-0.0395714,-1.79077]",0
7084,"p[-0.39145,-0.523641,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500049,-1.50986,2.68358,-0.0002125]",0.0375805,1,0,1,3,3,0,255,"p[-8.9907,-25.4876,9.08508,3.54979,-1.26336,-0.189013]",0
7085,"p[-0.368207,-0.42007,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499952,-1.50966,2.68365,-9.52169e-05]",-2.5534,1,0,1,3,3,0,255,"p[-8.1379,-26.0119,8.75561,3.21739,-1.86599,-1.1905]",0
7086,"p[-0.467582,-0.284935,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500025,-1.50981,2.68386,-0.000128309]",0.562601,1,0,1,3,3,0,255,"p[-7.79021,-20.846,3.18487,1.28406,0.427421,-0.867015]",0
7087,"p[-0.524941,-0.400055,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500005,-1.50974,2.68372,-0.000184015]",-1.38551,1,0,1,3,3,0,255,"p[-12.0835,-21.9312,9.30473,3.39842,-1.90687,-0.303849]",0
7088,"p[-0.534601,-0.311587,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500003,-1.50974,2.68369,-0.000157979]",-0.180451,1,0,1,3,3,0,255,"p[-8.0768,-26.4711,8.4333,3.80926,-0.974857,-2.65484]",0
7089,"p[-0.465374,-0.383416,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499975,-1.50963,2.68376,-0.000270508]",2.27748,1,0,1,3,3,0,255,"p[-11.8214,-19.7783,7.15721,2.25676,-1.1375,0.460967]",0
7090,"p[-0.501578,-0.278357,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499962,-1.50967,2.68369,-0.000110386]",1.62097,1,0,1,3,3,0,255,"p[-8.19363,-22.4619,3.86941,1.7278,0.217228,-0.820793]",0
7091,"p[-0.480008,-0.422568,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500002,-1.50976,2.6836,-0.000235219]",1.03626,1,0,1,3,3,0,255,"p[-8.15791,-22.325,6.05625,2.55217,-0.490566,-0.98413]",0
7092,"p[-0.351508,-0.288568,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499948,-1.50959,2.68358,-0.000119252]",1.06245,1,0,1,3,3,0,255,"p[-10.2127,-21.7088,5.61985,2.12725,-0.291626,-0.900687]",0
7093,"p[-0.32275,-0.285248,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499977,-1.50972,2.68373,-0.000188424]",-2.2075,1,0,1,3,3,0,255,"p[-14.271,-10.5735,6.59736,2.09945,-2.21105,-0.025459]",0
7094,"p[-0.597361,-0.32826,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.500018,-1.50948,2.68382,-1.62675e-05]",0.465158,1,0,1,3,3,0,255,"p[-9.4741,-25.6037,8.68192,2.94932,-0.96263,-2.02637]",0
7095,"p[-0.333572,-0.314844,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499936,-1.50957,2.68368,-8.65994e-05]",2.75067,1,0,1,3,3,0,255,"p[-9.71797,-21.7598,8.27501,2.84318,-1.28589,-0.676586]",0
7096,"p[-0.255114,-0.393998,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499978,-1.50972,2.68372,-0.000116222]",3.12828,1,0,1,3,3,0,255,"p[-6.60048,-27.492,8.5696,3.44696,-1.07534,-2.10363]",0
7097,"p[-0.506663,-0.281467,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.5,-1.50988,2.68366,-0.000150757]",0.910358,1,0,1,3,3,0,255,"p[-6.02231,-23.0098,3.71686,1.8367,0.637921,-2.82974]",0
7098,"p[-0.513741,-0.397776,0.5,1.5708,-2.7925,0]","p[-0.408094,-0.445557,0.499996,-1.50963,2.68369,-0.000130211]",0.862555,1,0,1,3,3,0,255,"p[-14.2122,-20.1407,8.0109,2.45487,-1.37313,-0.168135]",0
